fips,year,county,cash_surety_property_bond_frequency,personal_recognizance_bond_frequency,total_bond_frequency,bond_type,jud_district,medianHI,medianHI_MOE,povertyR,yfips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
8043,2014,"Fremont",259.0,64,323.0,"felonybondtype",11,41385,3023,19.1,201408043,"CO","Fremont County",46260,30977,11772,19205,306,1757,4568,608,NA,23738,"rural","West","Mountain",159,15860,1533.082,3072.0,NA,NA,NA,192.0,18.0,189.0,0.0,15.0,80.0,7,105.0,86.0,16.0,53.0,92.0,2.0,1.0,1.0,1.0,0.0,NA,NA,NA,245,13,232,False,11,NA,NA,0,189,96,14,82,False,NA,NA,NA,3,75,11,2661,8016,6203,46611,911,105,806,5,16,3,81,121,634,47,4
8043,2015,"Fremont",636.0,226,862.0,"misdemeanorbondtype",11,41967,3403,17.2,201508043,"CO","Fremont County",46075,30592,11655,18937,314,1752,4543,584,NA,23399,"rural","West","Mountain",159,15860,1533.082,3072.0,NA,NA,NA,192.0,18.0,189.0,0.0,15.0,80.0,7,105.0,86.0,16.0,53.0,92.0,2.0,1.0,1.0,1.0,0.0,NA,NA,NA,203,10,193,False,8,NA,NA,0,156,87,11,76,False,NA,NA,NA,2,71,11,2661,8016,6203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8043,2015,"Fremont",282.0,93,375.0,"felonybondtype",11,41967,3403,17.2,201508043,"CO","Fremont County",46075,30592,11655,18937,314,1752,4543,584,NA,23399,"rural","West","Mountain",159,15860,1533.082,3072.0,NA,NA,NA,192.0,18.0,189.0,0.0,15.0,80.0,7,105.0,86.0,16.0,53.0,92.0,2.0,1.0,1.0,1.0,0.0,NA,NA,NA,203,10,193,False,8,NA,NA,0,156,87,11,76,False,NA,NA,NA,2,71,11,2661,8016,6203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8043,2016,"Fremont",423.0,594,1017.0,"misdemeanorbondtype",11,46372,4399,17.5,201608043,"CO","Fremont County",46204,30528,11637,18891,314,1742,4588,568,NA,23316,"rural","West","Mountain",159,15860,1533.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2661,8016,6203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8043,2016,"Fremont",379.0,230,609.0,"felonybondtype",11,46372,4399,17.5,201608043,"CO","Fremont County",46204,30528,11637,18891,314,1742,4588,568,NA,23316,"rural","West","Mountain",159,15860,1533.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2661,8016,6203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8045,2014,"Garfield",1057.0,271,1328.0,"misdemeanorbondtype",9,62529,4738,10.2,201408045,"CO","Garfield County",56888,38456,18617,19839,329,258,10224,261,NA,27384,"rural","West","Mountain",183,24060,2947.541,2190.0,NA,NA,NA,86.0,14.0,57.0,1.0,2.0,16.0,1,51.0,50.0,6.0,94.0,4.0,0.0,2.0,0.0,17.0,0.0,NA,NA,NA,121,5,116,False,NA,NA,NA,2,88,75,7,68,False,NA,NA,NA,3,53,1,44,182,192,57939,1101,99,1002,2,38,5,54,174,781,37,10
8045,2014,"Garfield",283.0,88,371.0,"felonybondtype",9,62529,4738,10.2,201408045,"CO","Garfield County",56888,38456,18617,19839,329,258,10224,261,NA,27384,"rural","West","Mountain",183,24060,2947.541,2190.0,NA,NA,NA,86.0,14.0,57.0,1.0,2.0,16.0,1,51.0,50.0,6.0,94.0,4.0,0.0,2.0,0.0,17.0,0.0,NA,NA,NA,121,5,116,False,NA,NA,NA,2,88,75,7,68,False,NA,NA,NA,3,53,1,44,182,192,57939,1101,99,1002,2,38,5,54,174,781,37,10
8045,2015,"Garfield",1104.0,288,1392.0,"misdemeanorbondtype",9,64487,5701,10.3,201508045,"CO","Garfield County",57120,38452,18631,19821,347,269,10241,260,NA,27335,"rural","West","Mountain",183,24060,2947.541,2514.0,NA,NA,NA,106.0,10.0,94.0,0.0,2.0,32.0,1,71.0,91.0,6.0,94.0,4.0,0.0,2.0,0.0,17.0,0.0,NA,NA,NA,112,6,106,False,NA,NA,NA,2,80,63,5,58,False,0,NA,NA,1,45,1,44,182,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8045,2015,"Garfield",401.0,84,485.0,"felonybondtype",9,64487,5701,10.3,201508045,"CO","Garfield County",57120,38452,18631,19821,347,269,10241,260,NA,27335,"rural","West","Mountain",183,24060,2947.541,2514.0,NA,NA,NA,106.0,10.0,94.0,0.0,2.0,32.0,1,71.0,91.0,6.0,94.0,4.0,0.0,2.0,0.0,17.0,0.0,NA,NA,NA,112,6,106,False,NA,NA,NA,2,80,63,5,58,False,0,NA,NA,1,45,1,44,182,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8045,2016,"Garfield",1113.0,326,1439.0,"misdemeanorbondtype",9,69161,4740,9.1,201608045,"CO","Garfield County",57691,38711,18863,19848,351,265,10374,266,NA,27455,"rural","West","Mountain",183,24060,2947.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,182,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8045,2016,"Garfield",386.0,138,524.0,"felonybondtype",9,69161,4740,9.1,201608045,"CO","Garfield County",57691,38711,18863,19848,351,265,10374,266,NA,27455,"rural","West","Mountain",183,24060,2947.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,182,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8047,2014,"Gilpin",422.0,72,494.0,"misdemeanorbondtype",1,64752,6701,7.9,201408047,"CO","Gilpin County",5520,4006,1887,2119,67,53,244,35,NA,3607,"suburban","West","Mountain",5,19740,149.896,1060.0,NA,NA,NA,45.0,4.0,24.0,0.0,1.0,5.0,0,22.0,12.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,36,NA,NA,NA,6,NA,False,4,26,13,NA,NA,False,NA,NA,False,1,8,0,0,0,0,5667,361,19,342,1,2,0,16,26,301,14,1
8047,2014,"Gilpin",78.0,16,94.0,"felonybondtype",1,64752,6701,7.9,201408047,"CO","Gilpin County",5520,4006,1887,2119,67,53,244,35,NA,3607,"suburban","West","Mountain",5,19740,149.896,1060.0,NA,NA,NA,45.0,4.0,24.0,0.0,1.0,5.0,0,22.0,12.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,36,NA,NA,NA,6,NA,False,4,26,13,NA,NA,False,NA,NA,False,1,8,0,0,0,0,5667,361,19,342,1,2,0,16,26,301,14,1
8047,2015,"Gilpin",509.0,122,631.0,"misdemeanorbondtype",1,67389,5934,8.0,201508047,"CO","Gilpin County",5736,4121,1940,2181,69,51,248,44,NA,3709,"suburban","West","Mountain",5,19740,149.896,1060.0,NA,NA,NA,45.0,4.0,24.0,0.0,1.0,5.0,0,22.0,12.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,31,NA,NA,False,5,NA,False,0,22,16,NA,NA,False,NA,NA,False,4,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8047,2015,"Gilpin",149.0,25,174.0,"felonybondtype",1,67389,5934,8.0,201508047,"CO","Gilpin County",5736,4121,1940,2181,69,51,248,44,NA,3709,"suburban","West","Mountain",5,19740,149.896,1060.0,NA,NA,NA,45.0,4.0,24.0,0.0,1.0,5.0,0,22.0,12.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,31,NA,NA,False,5,NA,False,0,22,16,NA,NA,False,NA,NA,False,4,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8047,2016,"Gilpin",384.0,126,510.0,"misdemeanorbondtype",1,65472,7081,7.5,201608047,"CO","Gilpin County",5791,4141,1927,2214,73,51,252,46,NA,3719,"suburban","West","Mountain",5,19740,149.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8047,2016,"Gilpin",124.0,27,151.0,"felonybondtype",1,65472,7081,7.5,201608047,"CO","Gilpin County",5791,4141,1927,2214,73,51,252,46,NA,3719,"suburban","West","Mountain",5,19740,149.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8049,2014,"Grand",303.0,21,324.0,"misdemeanorbondtype",14,59379,5697,10.4,201408049,"CO","Grand County",14296,10157,4730,5427,119,65,704,43,NA,9226,"rural","West","Mountain",691,NA,1846.441,771.0,NA,NA,NA,25.0,2.0,12.0,0.0,2.0,2.0,0,10.0,7.0,1.0,15.0,2.0,0.0,1.0,0.0,3.0,0.0,NA,NA,NA,25,NA,NA,False,0,NA,NA,2,19,15,NA,NA,False,0,NA,False,2,13,0,0,0,0,12871,140,13,127,0,6,0,7,12,112,3,0
8049,2014,"Grand",63.0,7,70.0,"felonybondtype",14,59379,5697,10.4,201408049,"CO","Grand County",14296,10157,4730,5427,119,65,704,43,NA,9226,"rural","West","Mountain",691,NA,1846.441,771.0,NA,NA,NA,25.0,2.0,12.0,0.0,2.0,2.0,0,10.0,7.0,1.0,15.0,2.0,0.0,1.0,0.0,3.0,0.0,NA,NA,NA,25,NA,NA,False,0,NA,NA,2,19,15,NA,NA,False,0,NA,False,2,13,0,0,0,0,12871,140,13,127,0,6,0,7,12,112,3,0
8049,2015,"Grand",240.0,65,305.0,"misdemeanorbondtype",14,59885,6077,8.3,201508049,"CO","Grand County",14536,10186,4761,5425,119,71,720,43,NA,9233,"rural","West","Mountain",691,NA,1846.441,771.0,NA,NA,NA,25.0,2.0,12.0,0.0,2.0,2.0,0,10.0,7.0,1.0,15.0,2.0,0.0,1.0,0.0,3.0,0.0,NA,NA,NA,27,NA,NA,False,0,NA,NA,2,20,15,NA,NA,False,0,NA,False,2,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8049,2015,"Grand",41.0,8,49.0,"felonybondtype",14,59885,6077,8.3,201508049,"CO","Grand County",14536,10186,4761,5425,119,71,720,43,NA,9233,"rural","West","Mountain",691,NA,1846.441,771.0,NA,NA,NA,25.0,2.0,12.0,0.0,2.0,2.0,0,10.0,7.0,1.0,15.0,2.0,0.0,1.0,0.0,3.0,0.0,NA,NA,NA,27,NA,NA,False,0,NA,NA,2,20,15,NA,NA,False,0,NA,False,2,13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8049,2016,"Grand",258.0,95,353.0,"misdemeanorbondtype",14,63875,6083,8.2,201608049,"CO","Grand County",14685,10277,4781,5496,115,82,766,49,NA,9265,"rural","West","Mountain",691,NA,1846.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8049,2016,"Grand",48.0,14,62.0,"felonybondtype",14,63875,6083,8.2,201608049,"CO","Grand County",14685,10277,4781,5496,115,82,766,49,NA,9265,"rural","West","Mountain",691,NA,1846.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8051,2014,"Gunnison",326.0,40,366.0,"misdemeanorbondtype",7,48940,5024,14.9,201408051,"CO","Gunnison County",15646,11523,5169,6354,95,86,970,98,NA,10274,"rural","West","Mountain",633,NA,3239.142,525.1302,NA,NA,NA,17.2488,0.9582669,6.707868,0.0,0.0,0.9582669,0,6.707868,4.791334,3.811541,9.528853,0.0,0.0,0.9582669,0.0,0.0,0.0,NA,NA,NA,25,NA,NA,NA,NA,NA,False,6,19,13,NA,NA,False,0,NA,False,1,12,0,0,0,0,15628,236,29,207,1,8,1,19,12,180,10,5
8051,2014,"Gunnison",85.0,7,92.0,"felonybondtype",7,48940,5024,14.9,201408051,"CO","Gunnison County",15646,11523,5169,6354,95,86,970,98,NA,10274,"rural","West","Mountain",633,NA,3239.142,525.1302,NA,NA,NA,17.2488,0.9582669,6.707868,0.0,0.0,0.9582669,0,6.707868,4.791334,3.811541,9.528853,0.0,0.0,0.9582669,0.0,0.0,0.0,NA,NA,NA,25,NA,NA,NA,NA,NA,False,6,19,13,NA,NA,False,0,NA,False,1,12,0,0,0,0,15628,236,29,207,1,8,1,19,12,180,10,5
8051,2015,"Gunnison",363.0,48,411.0,"misdemeanorbondtype",7,47619,4414,12.5,201508051,"CO","Gunnison County",15835,11635,5232,6403,103,100,978,94,NA,10360,"rural","West","Mountain",633,NA,3239.142,525.1302,NA,NA,NA,17.2488,0.9582669,6.707868,0.0,0.0,0.9582669,0,6.707868,4.791334,3.811541,9.528853,0.0,0.0,0.9582669,0.0,0.0,0.0,NA,NA,NA,29,NA,NA,NA,NA,NA,False,3,22,18,NA,NA,False,0,NA,NA,3,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8051,2015,"Gunnison",72.0,15,87.0,"felonybondtype",7,47619,4414,12.5,201508051,"CO","Gunnison County",15835,11635,5232,6403,103,100,978,94,NA,10360,"rural","West","Mountain",633,NA,3239.142,525.1302,NA,NA,NA,17.2488,0.9582669,6.707868,0.0,0.0,0.9582669,0,6.707868,4.791334,3.811541,9.528853,0.0,0.0,0.9582669,0.0,0.0,0.0,NA,NA,NA,29,NA,NA,NA,NA,NA,False,3,22,18,NA,NA,False,0,NA,NA,3,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8051,2016,"Gunnison",363.0,43,406.0,"misdemeanorbondtype",7,53753,5018,13.8,201608051,"CO","Gunnison County",16166,11888,5388,6500,114,106,1042,96,NA,10530,"rural","West","Mountain",633,NA,3239.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8051,2016,"Gunnison",102.0,13,115.0,"felonybondtype",7,53753,5018,13.8,201608051,"CO","Gunnison County",16166,11888,5388,6500,114,106,1042,96,NA,10530,"rural","West","Mountain",633,NA,3239.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8053,2014,"Hinsdale",10.0,NA,10.0,"misdemeanorbondtype",NA,51241,5478,10.1,201408053,"CO","Hinsdale County",804,493,246,247,4,6,26,6,NA,451,"rural","West","Mountain",633,NA,1117.231,22.86976,NA,NA,NA,0.7511966,4.17331e-2,0.292132,0.0,0.0,4.17331e-2,0,0.292132,0.2086657,0.1884586,0.4711465,0.0,0.0,4.17331e-2,0.0,0.0,0.0,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,False,0,False,False,0,0,0,0,0,0,810,4,0,4,0,0,0,0,1,3,0,0
8053,2014,"Hinsdale",2.0,1,3.0,"felonybondtype",NA,51241,5478,10.1,201408053,"CO","Hinsdale County",804,493,246,247,4,6,26,6,NA,451,"rural","West","Mountain",633,NA,1117.231,22.86976,NA,NA,NA,0.7511966,4.17331e-2,0.292132,0.0,0.0,4.17331e-2,0,0.292132,0.2086657,0.1884586,0.4711465,0.0,0.0,4.17331e-2,0.0,0.0,0.0,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,False,0,False,False,0,0,0,0,0,0,810,4,0,4,0,0,0,0,1,3,0,0
8053,2015,"Hinsdale",6.0,5,11.0,"misdemeanorbondtype",NA,58613,3925,10.9,201508053,"CO","Hinsdale County",773,457,230,227,4,4,22,6,NA,421,"rural","West","Mountain",633,NA,1117.231,22.86976,NA,NA,NA,0.7511966,4.17331e-2,0.292132,0.0,0.0,4.17331e-2,0,0.292132,0.2086657,0.1884586,0.4711465,0.0,0.0,4.17331e-2,0.0,0.0,0.0,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,False,0,False,False,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8053,2015,"Hinsdale",3.0,NA,3.0,"felonybondtype",NA,58613,3925,10.9,201508053,"CO","Hinsdale County",773,457,230,227,4,4,22,6,NA,421,"rural","West","Mountain",633,NA,1117.231,22.86976,NA,NA,NA,0.7511966,4.17331e-2,0.292132,0.0,0.0,4.17331e-2,0,0.292132,0.2086657,0.1884586,0.4711465,0.0,0.0,4.17331e-2,0.0,0.0,0.0,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,False,0,False,False,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8053,2016,"Hinsdale",6.0,3,9.0,"misdemeanorbondtype",NA,51717,5648,10.0,201608053,"CO","Hinsdale County",764,447,220,227,4,5,23,6,NA,409,"rural","West","Mountain",633,NA,1117.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8053,2016,"Hinsdale",2.0,2,4.0,"felonybondtype",NA,51717,5648,10.0,201608053,"CO","Hinsdale County",764,447,220,227,4,5,23,6,NA,409,"rural","West","Mountain",633,NA,1117.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8055,2014,"Huerfano",228.0,25,253.0,"misdemeanorbondtype",3,32750,3421,22.0,201408055,"CO","Huerfano County",6455,3751,1885,1866,38,26,1320,55,NA,2312,"rural","West","Mountain",613,NA,1591.033,470.0,NA,NA,NA,29.0,3.0,21.0,0.0,2.0,18.0,0,4.0,13.0,3.0,19.0,3.0,0.0,1.0,1.0,1.0,0.0,NA,NA,NA,15,NA,NA,False,0,NA,NA,1,4,7,NA,NA,False,0,NA,NA,1,0,1,185,772,752,6520,143,23,120,2,5,0,16,29,81,7,3
8055,2014,"Huerfano",78.0,36,114.0,"felonybondtype",3,32750,3421,22.0,201408055,"CO","Huerfano County",6455,3751,1885,1866,38,26,1320,55,NA,2312,"rural","West","Mountain",613,NA,1591.033,470.0,NA,NA,NA,29.0,3.0,21.0,0.0,2.0,18.0,0,4.0,13.0,3.0,19.0,3.0,0.0,1.0,1.0,1.0,0.0,NA,NA,NA,15,NA,NA,False,0,NA,NA,1,4,7,NA,NA,False,0,NA,NA,1,0,1,185,772,752,6520,143,23,120,2,5,0,16,29,81,7,3
8055,2015,"Huerfano",234.0,26,260.0,"misdemeanorbondtype",3,33098,3344,23.2,201508055,"CO","Huerfano County",6389,3629,1847,1782,38,27,1298,51,NA,2215,"rural","West","Mountain",613,NA,1591.033,470.0,NA,NA,NA,29.0,3.0,21.0,0.0,2.0,18.0,0,4.0,13.0,3.0,19.0,3.0,0.0,1.0,1.0,1.0,0.0,NA,NA,NA,16,NA,NA,False,0,NA,NA,2,6,11,NA,NA,False,0,NA,NA,2,5,1,185,772,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8055,2015,"Huerfano",69.0,20,89.0,"felonybondtype",3,33098,3344,23.2,201508055,"CO","Huerfano County",6389,3629,1847,1782,38,27,1298,51,NA,2215,"rural","West","Mountain",613,NA,1591.033,470.0,NA,NA,NA,29.0,3.0,21.0,0.0,2.0,18.0,0,4.0,13.0,3.0,19.0,3.0,0.0,1.0,1.0,1.0,0.0,NA,NA,NA,16,NA,NA,False,0,NA,NA,2,6,11,NA,NA,False,0,NA,NA,2,5,1,185,772,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8055,2016,"Huerfano",224.0,36,260.0,"misdemeanorbondtype",3,34626,3081,21.9,201608055,"CO","Huerfano County",6400,3573,1805,1768,41,25,1280,60,NA,2167,"rural","West","Mountain",613,NA,1591.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,185,772,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8055,2016,"Huerfano",96.0,41,137.0,"felonybondtype",3,34626,3081,21.9,201608055,"CO","Huerfano County",6400,3573,1805,1768,41,25,1280,60,NA,2167,"rural","West","Mountain",613,NA,1591.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,185,772,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8057,2014,"Jackson",17.0,12,29.0,"misdemeanorbondtype",8,45073,4768,16.6,201408057,"CO","Jackson County",1337,878,389,489,3,2,119,7,NA,747,"rural","West","Mountain",663,NA,1613.726,72.0,NA,NA,NA,4.0,0.0,2.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1369,2,0,2,0,0,0,0,0,2,0,0
8057,2014,"Jackson",4.0,2,6.0,"felonybondtype",8,45073,4768,16.6,201408057,"CO","Jackson County",1337,878,389,489,3,2,119,7,NA,747,"rural","West","Mountain",663,NA,1613.726,72.0,NA,NA,NA,4.0,0.0,2.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1369,2,0,2,0,0,0,0,0,2,0,0
8057,2015,"Jackson",14.0,7,21.0,"misdemeanorbondtype",8,46905,4828,13.9,201508057,"CO","Jackson County",1385,900,399,501,3,5,112,7,NA,773,"rural","West","Mountain",663,NA,1613.726,72.0,NA,NA,NA,4.0,0.0,2.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8057,2015,"Jackson",1.0,4,5.0,"felonybondtype",8,46905,4828,13.9,201508057,"CO","Jackson County",1385,900,399,501,3,5,112,7,NA,773,"rural","West","Mountain",663,NA,1613.726,72.0,NA,NA,NA,4.0,0.0,2.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8057,2016,"Jackson",15.0,3,18.0,"misdemeanorbondtype",8,46671,5052,14.1,201608057,"CO","Jackson County",1351,862,392,470,4,6,110,7,NA,735,"rural","West","Mountain",663,NA,1613.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8057,2016,"Jackson",8.0,2,10.0,"felonybondtype",8,46671,5052,14.1,201608057,"CO","Jackson County",1351,862,392,470,4,6,110,7,NA,735,"rural","West","Mountain",663,NA,1613.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
