yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
199908003,1999,8003,CO,Alamosa County,14881,10117,5078,5039,95,83,3909,141,,5889,rural,West,Mountain,264,,722.577,686.369,,,,48,4,40,0,1,33,0,11,33,3,30,43,0,0,0,8.142858,0,,,,60,,,0,,39,,4,17,31,,,0,0,22,,2,7,1,41,132,154,14758,619,56,563,0,17,5,34,91,447,25,0
200008003,2000,8003,CO,Alamosa County,14954,10149,5091,5058,97,101,3973,166,,5812,rural,West,Mountain,264,,722.577,677.8571,1453,246,1207,60,8,56,0,1,53,0,11,28,2,26,3,0,0,0,9,0,117,18,99,55,4,51,0,,36,,3,16,29,,,0,0,24,0,0,5,1,41,132,154,14966,494,55,439,0,11,6,38,69,362,8,0
200108003,2001,8003,CO,Alamosa County,14956,10139,5088,5051,105,107,4001,174,,5752,rural,West,Mountain,264,,722.577,469.2857,1453,246,1207,46,3,37,0,1,29,0,10,24.5,4.333333,23.5,2.5,0,0,0,3,0,52,8,44,61,6,55,0,,42,0,2,17,31,4,27,0,,24,0,1,6,1,41,132,154,15371,515,56,459,0,8,2,46,49,386,19,5
200208003,2002,8003,CO,Alamosa County,15114,10264,5163,5101,102,105,4134,172,,5751,rural,West,Mountain,264,,722.577,2085.714,1453,246,1207,46,6,36,0,1,22,0,14,21,6.666667,21,2,0,0,0,0,0,53,4,49,60,5,55,0,,39,0,2,19,26,,,0,0,19,0,0,7,1,41,132,154,15680,445,66,379,1,8,5,52,47,313,12,7
200308003,2003,8003,CO,Alamosa County,15067,10308,5159,5149,104,105,4222,147,,5730,rural,West,Mountain,264,,722.577,2001.468,1458,273,1185,45,9,45,0,1,20.36364,0,54,47,9,38,6,0,0,0,0,0,48,8,40,60,6,54,0,,40,0,2,18,32,5,27,0,0,25,0,0,7,1,41,132,154,15278,467,65,402,0,7,4,54,68,313,21,0
200408003,2004,8003,CO,Alamosa County,15217,10370,5164,5206,111,105,4306,146,,5702,rural,West,Mountain,264,,722.577,1917.221,1470,280,1190,38,12,58,0,1,18.72727,0,70,61,12,49,0,0,0,0,0,0,48,8,40,70,6,64,0,,49,0,2,19,30,,,0,0,23,0,0,7,1,41,132,154,15295,588,98,490,1,3,4,90,83,382,22,3
200508003,2005,8003,CO,Alamosa County,15236,10420,5204,5216,117,137,4388,136,,5642,rural,West,Mountain,264,,722.577,1832.974,1105,280,1190,43.77778,12.22222,57.55556,0,1,17.09091,0,69.11111,59.44444,0,0,0,0,0,0,0,0,80,8,72,84,7,77,0,,57,,2,25,42,7,35,0,0,29,,1,12,1,41,132,154,15297,468,94,374,0,5,5,84,63,294,17,0
200608003,2006,8003,CO,Alamosa County,15196,10387,5180,5207,110,139,4442,138,,5558,rural,West,Mountain,264,,722.577,1748.727,1105,280,1190,49.55556,12.44444,57.11111,0,1,15.45455,0,68.22222,57.88889,0,0,0,0,0,0,0,0,80,8,72,89,5,84,0,,58,,3,28,47,4,43,0,0,32,,2,13,1,41,132,154,15571,727,72,655,0,8,6,58,96,539,18,2
200708003,2007,8003,CO,Alamosa County,15180,10336,5186,5150,114,141,4450,139,,5492,rural,West,Mountain,264,,722.577,1664.481,1105,280,1190,55.33333,12.66667,56.66667,0,1,13.81818,0,67.33334,56.33333,0,0,0,0,0,0,0,0,80,8,72,82,6,76,0,,56,,2,24,31,4,27,0,0,22,0,0,9,1,41,132,154,15389,735,78,657,1,19,16,42,105,536,12,4
200808003,2008,8003,CO,Alamosa County,15300,10421,5172,5249,115,143,4521,132,,5510,rural,West,Mountain,264,,722.577,1580.234,1105,280,1190,61.11111,12.88889,56.22222,0,1,12.18182,0,66.44444,54.77778,0,0,0,0,0,0,0,0,80,8,72,86,7,79,0,,52,,3,31,50,7,43,0,0,30,,1,19,1,41,132,154,15366,593,74,519,1,10,7,56,91,410,11,7
200908003,2009,8003,CO,Alamosa County,15289,10357,5146,5211,114,147,4572,128,,5396,rural,West,Mountain,264,,722.577,1495.987,1105,280,1190,66.88889,13.11111,55.77778,0,1,10.54545,0,65.55556,53.22222,0,0,0,0,0,0,0,0,80,8,72,82,7,75,0,,48,,3,31,50,4,46,0,0,31,,1,18,1,41,132,154,15494,655,44,611,2,8,2,32,101,491,13,6
201008003,2010,8003,CO,Alamosa County,15445,10493,5169,5324,120,151,4643,132,,5447,rural,West,Mountain,264,,722.577,1411.74,1105,280,1190,72.66666,13.33333,55.33333,0,1,8.909091,0,64.66666,51.66667,0,0,0,0,0,0,0,0,80,8,72,96,9,87,0,4,57,,3,32,59,9,50,0,,37,,4,18,1,41,132,154,15445,674,68,606,0,10,20,38,110,484,10,2
201108003,2011,8003,CO,Alamosa County,15937,10948,5403,5545,128,204,4788,141,,5687,rural,West,Mountain,264,,722.577,1327.494,1105,280,1190,78.44444,13.55556,54.88889,0,1,7.272727,0,63.77778,50.11111,0,0,0,0,0,0,0,0,80,8,72,110,9,101,0,4,58,4,0,44,69,5,64,0,0,38,,2,29,1,41,132,154,15714,728,46,682,1,12,5,28,120,545,10,7
201208003,2012,8003,CO,Alamosa County,16117,11041,5425,5616,135,195,4925,148,,5638,rural,West,Mountain,264,,722.577,1243.247,1105,280,1190,84.22222,13.77778,54.44444,0,1,5.636364,0,62.88889,48.55556,0,0,0,0,0,0,0,0,80,8,72,100,7,93,0,5,54,,1,40,53,4,49,0,,33,0,2,18,1,41,132,154,15927,324,28,296,0,3,3,22,52,226,15,3
201308003,2013,8003,CO,Alamosa County,16092,10918,5406,5512,120,210,4817,151,,5620,rural,West,Mountain,264,,722.577,1159,1105,280,1190,90,14,54,0,1,4,0,62,47,0,0,0,0,0,0,0,0,80,8,72,96,6,90,0,5,44,,2,45,57,5,52,0,,23,4,3,27,1,41,132,154,6842,92,6,86,0,4,1,1,8,77,0,1
201408003,2014,8003,CO,Alamosa County,16200,10946,5413,5533,124,201,4884,149,,5588,rural,West,Mountain,264,,722.577,1159,,,,90,14,54,0,1,4,0,62,47,0,0,0,0,0,0,0,0,,,,103,16,87,0,,54,,6,43,66,12,54,0,,45,,4,17,1,41,132,154,6799,95,0,95,0,0,0,0,4,89,1,1
201508003,2015,8003,CO,Alamosa County,16213,10891,5378,5513,136,216,4912,157,,5470,rural,West,Mountain,264,,722.577,1159,,,,90,14,54,0,1,4,0,62,47,0,0,0,0,0,0,0,0,,,,96,16,80,0,5,54,,2,35,70,12,58,0,4,45,0,0,21,1,41,132,154,,,,,,,,,,,,
201608003,2016,8003,CO,Alamosa County,16305,10892,5429,5463,127,227,4951,154,,5433,rural,West,Mountain,264,,722.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,132,154,,,,,,,,,,,,
197008005,1970,8005,CO,Arapahoe County,163975,103375,52262,51113,,548,,,919,101908,suburban,West,Mountain,5,19740,797.932,0,,,,35,0,32,,,,,,19,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
197108005,1971,8005,CO,Arapahoe County,171309,109708,55085,54623,,862,,,1359,107487,suburban,West,Mountain,5,19740,797.932,0,,,,36.625,0,34.125,,,,,,22,0,21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
197208005,1972,8005,CO,Arapahoe County,184667,120422,60187,60235,,1240,,,1808,117374,suburban,West,Mountain,5,19740,797.932,0,,,,38.25,0,36.25,,,,,,25,0,24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
197308005,1973,8005,CO,Arapahoe County,199077,132013,65793,66220,,1676,,,2240,128097,suburban,West,Mountain,5,19740,797.932,0,,,,39.875,0,38.375,,,,,,28,0,27,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
197408005,1974,8005,CO,Arapahoe County,208356,139716,69842,69874,,2092,,,2567,135057,suburban,West,Mountain,5,19740,797.932,0,,,,41.5,0,40.5,,,,,,31,0,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
197508005,1975,8005,CO,Arapahoe County,219962,148969,74715,74254,,2585,,,2899,143485,suburban,West,Mountain,5,19740,797.932,0,,,,43.125,0,42.625,,,,,,34,0,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
197608005,1976,8005,CO,Arapahoe County,230476,157919,79272,78647,,3104,,,3174,151641,suburban,West,Mountain,5,19740,797.932,0,,,,44.75,0,44.75,,,,,,37,0,36,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
197708005,1977,8005,CO,Arapahoe County,242504,168000,84135,83865,,3692,,,3439,160869,suburban,West,Mountain,5,19740,797.932,0,,,,46.375,0,46.875,,,,,,40,0,39,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,224675,14837,735,14102,8,46,255,426,3509,9634,959,0
197808005,1978,8005,CO,Arapahoe County,261180,182245,91721,90524,,4391,,,3742,174112,suburban,West,Mountain,5,19740,797.932,1251.429,,,,48,0,49,,,,,,43,0,42,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,246975,17760,1098,16662,17,91,348,642,4271,11266,1125,0
197908005,1979,8005,CO,Arapahoe County,278325,195517,98599,96918,,5141,,,3991,186385,suburban,West,Mountain,5,19740,797.932,2058.743,,,,75.8,0,73.8,,,,,,56.2,0,51.85714,7.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
198008005,1980,8005,CO,Arapahoe County,297368,209619,106003,103616,,6160,,,4393,199066,suburban,West,Mountain,5,19740,797.932,2866.057,,,,103.6,0,98.6,,,,,,69.4,0,61.71429,11.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,282043,20923,1548,19375,12,133,479,924,5625,12377,1258,115
198108005,1981,8005,CO,Arapahoe County,312607,220462,111575,108887,,7325,,,4968,208169,suburban,West,Mountain,5,19740,797.932,3673.371,,,,131.4,0,123.4,,,,,,82.6,0,71.57143,16.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,301526,20335,1693,18642,14,111,466,1102,5627,11798,1059,158
198208005,1982,8005,CO,Arapahoe County,330659,233334,118434,114900,,8606,,,5599,219129,suburban,West,Mountain,5,19740,797.932,4480.686,,,,159.2,0,148.2,,,,,,95.8,0,81.42857,20.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,310599,20468,1682,18786,13,108,465,1096,4471,13095,1077,143
198308005,1983,8005,CO,Arapahoe County,344925,242945,123581,119364,,9788,,,6124,227033,suburban,West,Mountain,5,19740,797.932,5288,,,,187,14,173,,,,,,109,0,91.28571,25,0,0,0,0,0,,,,,,,,,,,,,215,20,195,,48,29,,12,126,4,345,1366,916,320183,20893,1917,18976,20,92,434,1371,4563,13179,1089,145
198408005,1984,8005,CO,Arapahoe County,357171,251611,128217,123394,,10954,,,6669,233988,suburban,West,Mountain,5,19740,797.932,6272,,,,242,15,227,,,,,,115,0,101.1429,33,0,0,0,0,0,,,,266,22,244,,55,35,6,9,161,218.5,18.5,200,,49,26,,10,133.5,4,345,1366,916,343865,23451,2047,21404,13,115,420,1499,5638,14251,1360,155
198508005,1985,8005,CO,Arapahoe County,369024,259911,132446,127465,,12100,,,7214,240597,suburban,West,Mountain,5,19740,797.932,7256,,,,297,16,281,,,,,,121,10,111,41,0,4,0,0,0,,,,269,18,251,5,62,32,6,3,161,222,17,205,,50,23,,8,141,4,345,1366,916,367755,26874,2402,24472,12,109,516,1765,6459,16305,1552,156
198608005,1986,8005,CO,Arapahoe County,377640,265648,135460,130188,,13135,,,7712,244801,suburban,West,Mountain,5,19740,797.932,7813,,,,370,15,392,,,,,,147,7,140,51,0,3.666667,0,0,0,,,,291,19,272,,76,34,5,5,171,236,16,220,0,62,30,,3,141,4,345,1366,916,371805,27443,2879,24564,14,133,644,2088,6453,16261,1677,173
198708005,1987,8005,CO,Arapahoe County,382075,267524,136516,131008,,13988,,,8111,245425,suburban,West,Mountain,5,19740,797.932,8868,,,,400,35,420,,,,,,75,5,70,48,0,3.333333,0,0,0,,,,334,24,310,4,96,43,5,1,185,232,14,218,,81,28,,4,119,4,345,1366,916,386940,26203,2694,23509,17,138,586,1953,5645,16021,1685,158
198808005,1988,8005,CO,Arapahoe County,382304,266625,136197,130428,,14677,,,8440,243508,suburban,West,Mountain,5,19740,797.932,21928,,,,595,79,570,,,,,,216,21,195,54,0,3,0,5,0,,,,501,33,468,5,161,59,10,4,262,266,18,248,,85,34,6,13,128,4,345,1366,916,384945,25246,2714,22532,20,141,498,2055,5073,15710,1607,142
198908005,1989,8005,CO,Arapahoe County,384986,267604,136885,130719,,15429,,,8838,243337,suburban,West,Mountain,5,19740,797.932,13077,,,,715,48,648,,,,,,221,16,205,120,0,5,0,4.5,0,,,,668,44,624,4,239,77,11,4,333,332,25,307,,102,30,6,50,144,4,345,1366,916,393096,25699,2950,22749,14,136,444,2356,4693,16129,1730,197
199008005,1990,8005,CO,Arapahoe County,393895,271617,139060,132557,7603,15876,14877,1310,,231951,suburban,West,Mountain,5,19740,797.932,13000,,,,745,61,701,1.5,441,83,4,238,83,23,60,174,0,5,0,4,0,,,,744,53,691,4,296,84,10,2,348,343,35,308,0,136,32,,5,170,4,345,1366,916,391511,26073,3362,22711,11,182,482,2687,4643,16309,1594,165
199108005,1991,8005,CO,Arapahoe County,406279,279803,143035,136768,8152,17032,16506,1381,,236732,suburban,West,Mountain,5,19740,797.932,14875,,,,594,57,594,2,199,125,3,322,200,20,180,27,0,2,0,3.5,0,,,,814,51,763,5,323,88,12,5,381,303,33,270,,116,31,6,8,142,4,345,1366,916,401321,28174,3838,24336,13,195,615,3015,4897,17517,1732,190
199208005,1992,8005,CO,Arapahoe County,420063,288879,147327,141552,8885,17964,18257,1456,,242317,suburban,West,Mountain,5,19740,797.932,14776.12,,,,687,66,614,5,222,54,2,397,248,8,240,59,0,3,0,3,0,,,,815,62,753,5,336,87,10,10,367,325,35,290,,116,32,6,42,129,4,345,1366,916,412370,27490,4113,23377,22,194,730,3167,4540,16513,2179,145
199308005,1993,8005,CO,Arapahoe County,431731,297338,151449,145889,9679,19045,20276,1562,,246776,suburban,West,Mountain,5,19740,797.932,14677.25,,,,983,83,900,4,14,1,3,6,11,1,10,54.66667,0,6.375,0,3.125,0,,,,852,63,789,6,377,79,11,6,373,367,42,325,,166,27,7,3,164,4,345,1366,916,,,,,,,,,,,,
199408005,1994,8005,CO,Arapahoe County,440965,304436,155097,149339,10418,20132,22254,1633,,249999,suburban,West,Mountain,5,19740,797.932,14578.37,,,,823,87,844,3,339,67,4,518,76,9.5,66.5,50.33333,0,9.75,0,3.25,0,,,,1014,80,934,8,439,95,19,6,447,425,54,371,,167,34,9,54,161,4,345,1366,916,444072,26109,3729,22380,14,183,672,2860,4211,16304,1652,213
199508005,1995,8005,CO,Arapahoe County,446821,309287,157277,152010,11216,20962,24397,1710,,251002,suburban,West,Mountain,5,19740,797.932,14479.49,,,,906,72,821,6,281,269,5,332,141,18,123,46,0,13.125,0,3.375,0,,,,1086,102,984,7,497,95,16,7,464,452,65,387,,201,36,4,4,207,4,345,1366,916,454357,24113,2213,21900,20,171,601,1421,3774,16246,1736,144
199608005,1996,8005,CO,Arapahoe County,454208,314498,159792,154706,11916,21980,26825,1772,,252005,suburban,West,Mountain,5,19740,797.932,14380.61,,,,807,92,717,6,251,243,5,304,206,26.5,179.5,41.66667,0,16.5,0,3.5,0,,,,1243,118,1125,9,576,118,16,6,518,528,61,467,4,239,56,6,5,218,4,345,1366,916,463568,23526,1889,21637,14,219,605,1051,3849,15722,1904,162
199708005,1997,8005,CO,Arapahoe County,462681,320445,162544,157901,12703,23130,29450,1835,,253327,suburban,West,Mountain,5,19740,797.932,14281.74,,,,812,75,777,30,243,256,5,318,271,35,236,37.33333,0,19.875,0,3.625,0,,,,1313,125,1188,12,587,131,18,2,563,501,57,444,,210,54,7,16,214,4,345,1366,916,472049,24007,2052,21955,17,261,546,1228,3580,15541,2677,157
199808005,1998,8005,CO,Arapahoe County,472544,326864,165435,161429,13594,24508,32378,1930,,254454,suburban,West,Mountain,5,19740,797.932,14182.86,,,,802,83,751,5,305,250,2,239,246,25,221,33,0,23.25,0,3.75,0,,,,1407,124,1283,14,603,154,20,0,616,576,64,512,5,247,65,8,5,246,4,345,1366,916,458512,20672,1854,18818,27,226,521,1080,3450,12864,2318,186
199908005,1999,8005,CO,Arapahoe County,482262,334010,168687,165323,14597,25885,35765,2010,,255753,suburban,West,Mountain,5,19740,797.932,15173.57,,,,803,87,777,5,275.5,204.5,1.5,325.5,471,47,424,47,0,26.625,0,3.875,0,,,,1546,140,1406,16,670,168,33,0,659,595,71,524,4,280,63,13,0,235,4,345,1366,916,482636,20277,1852,18425,16,229,468,1139,3136,12610,2543,136
200008005,2000,8005,CO,Arapahoe County,491482,340485,171617,168868,15517,27264,38939,2069,,256696,suburban,West,Mountain,5,19740,797.932,11732.14,15922,1709,15922,812,91,802,5,246,159,1,412,334,60,274,61,5,30,3,4,0,798,96,798,1616,153,1463,20,707,184,34,0,671,597,69,528,10,255,74,8,0,250,4,345,1366,916,456240,19619,1770,17849,24,204,456,1086,2752,12146,2805,146
200108005,2001,8005,CO,Arapahoe County,502393,349145,175861,173284,16545,28849,42462,2087,,259202,suburban,West,Mountain,5,19740,797.932,13140,18090,1709,16381,849,81,738,12,248,198,4,357,401,40,361,57,2,10,1,3,0,877,96,781,1718,156,1562,19,751,207,39,0,702,671,78,593,,291,92,14,3,271,4,345,1366,916,501178,24244,2113,22131,19,249,532,1313,3056,15155,3739,181
200208005,2002,8005,CO,Arapahoe County,508936,354500,178466,176034,17381,30379,45596,2159,,258985,suburban,West,Mountain,5,19740,797.932,5840,17764,2100,15664,960,192,764,11,403.5,152,6,401.5,495.5,49.5,446,65,1,3,1,5,2,981,120,861,1880,187,1693,25,795,223,44,0,793,716,82,634,10,290,94,16,1,305,4,345,1366,916,511255,25616,2221,23395,23,288,585,1325,3489,15525,4194,187
200308005,2003,8005,CO,Arapahoe County,513690,357441,180386,177055,17965,31609,48570,2177,,257120,suburban,West,Mountain,5,19740,797.932,15642.86,18005,1800,16205,1069,108,961,26,559,106,3,446,590,59,531,80,1,6.5,1,38,38,1091,109,982,1959,203,1756,30,765,264,35,0,865,732,93,639,12,257,122,7,0,334,4,345,1366,916,508995,25039,2130,22909,22,308,626,1174,3641,15493,3581,194
200408005,2004,8005,CO,Arapahoe County,518971,361168,182130,179038,18584,33559,51345,2143,,255537,suburban,West,Mountain,5,19740,797.932,22525.71,18617,3738,14879,1193,159,1033,6,343,60,10,765,782,93,689,2,1,10,1,13,2,1299,165,1134,2072,227,1845,32,803,299,32,0,906,835,106,729,6,322,142,10,0,355,4,345,1366,916,521811,24992,2217,22775,21,260,638,1298,3925,15179,3446,225
200508005,2005,8005,CO,Arapahoe County,524466,364419,184300,180119,19250,34475,53689,2167,,254838,suburban,West,Mountain,5,19740,797.932,20648.57,18608,3853,14755,1273,164,1124,7,378,81,4,812,604,75,529,7,1,12,3.333333,57,55,1217,203,1014,2126,233,1893,39,831,338,28,0,890,890,126,764,13,336,171,11,0,359,4,345,1366,916,530058,25114,2425,22689,30,305,739,1351,3970,14735,3800,184
200608005,2006,8005,CO,Arapahoe County,531619,368353,186527,181826,19846,35993,56593,2170,,253751,suburban,West,Mountain,5,19740,797.932,18980,18520,3810,14710,1314,158,1184,7,431,82,3,820,645,78,567,13,9,5,5.666667,53,53,1335,179,1156,2168,224,1944,35,855,348,29,0,901,902,122,780,8,331,149,20,0,394,4,345,1366,916,539093,22085,2413,19672,20,280,677,1436,3725,12784,2946,217
200708005,2007,8005,CO,Arapahoe County,542039,374334,189708,184626,20497,37573,59489,2191,,254584,suburban,West,Mountain,5,19740,797.932,18354.29,15220,2847,12373,1294,196,1125,19,465,104,2,729,577,74,503,2,1,13,8,66,65,1352,193,1159,2218,242,1976,38,876,358,40,0,906,981,161,820,13,385,178,24,0,381,4,345,1366,916,548597,21199,2142,19057,15,249,662,1216,3758,12764,2379,156
200808005,2008,8005,CO,Arapahoe County,552461,380821,193086,187735,21109,38980,62791,2235,,255706,suburban,West,Mountain,5,19740,797.932,17989.29,17751,3367,17751,1190,145,1111,14,400,130,5,704,601,65,536,1,2.5,13,8,105,105,1072,148,1072,2234,249,1985,35,892,374,42,0,891,926,119,807,7,372,179,24,0,344,4,345,1366,916,552502,18905,1998,16907,19,233,609,1137,3166,11734,1829,178
200908005,2009,8005,CO,Arapahoe County,563161,386939,196396,190543,21919,40724,65282,2233,,256781,suburban,West,Mountain,5,19740,797.932,27583.57,18550,3887,14663,1236,161,1162,13,399,146,3,760,611,67,544,5,4,10,6,120,118,1227,104,1123,2226,239,1987,34,877,405,39,0,871,936,104,832,11,339,227,17,0,342,4,345,1366,916,562660,17962,2042,15920,22,250,612,1158,3016,11116,1643,145
201008005,2010,8005,CO,Arapahoe County,572174,392425,199248,193177,22607,41940,67677,2273,,257928,suburban,West,Mountain,5,19740,797.932,16998.57,17188,5900,11288,1187,186,1109,9,424,106,4,750,953,67,544,1,4,7,4,111,107,1203,174,1029,2310,242,2068,41,917,425,42,0,885,983,120,863,15,369,216,16,0,367,4,345,1366,916,572003,18342,1939,16403,27,235,574,1103,3398,11526,1375,104
201108005,2011,8005,CO,Arapahoe County,574650,394081,200140,193941,22817,42247,67845,2248,,258924,suburban,West,Mountain,5,19740,797.932,18250,16813,4056,12757,1187,186,1110,10,428,106,4,747,388,67,544,1,4,7,4,4,3,1198,156,1042,2330,247,2083,37,916,431,45,0,901,926,119,807,7,334,233,17,0,335,4,345,1366,916,581966,17612,1890,15722,13,254,585,1038,3194,11116,1271,141
201208005,2012,8005,CO,Arapahoe County,584955,401322,203770,197552,23715,43367,69516,2249,,262475,suburban,West,Mountain,5,19740,797.932,19501.43,17158,4094,13064,1158,148,1003,10,380,83,5,673,611,67,544,16,4,7,4,116,116,1182,177,1005,2212,228,1984,30,865,424,45,0,848,952,116,836,7,364,209,24,0,348,4,345,1366,916,593040,17933,1809,16124,22,265,552,970,2879,11787,1348,110
201308005,2013,8005,CO,Arapahoe County,595094,406337,206019,200318,24589,44614,70670,2301,,264163,suburban,West,Mountain,5,19740,797.932,16566,16566,3920,12646,1076,142,870,10,356,49,1,592,586,67,544,16,4,7,4,55,50,1076,151,925,2095,235,1860,26,811,386,46,0,826,905,137,768,5,347,154,28,0,371,4,345,1366,916,606414,18065,1797,16268,27,287,515,968,2785,11938,1415,130
201408005,2014,8005,CO,Arapahoe County,606839,412708,209040,203668,25704,46110,72702,2296,,265896,suburban,West,Mountain,5,19740,797.932,18875.71,,,,1052,194,947,8,378,75,6,666,706,67,544,16,4,7,4,62,57,,,,2042,200,1842,29,801,370,44,0,798,950,125,825,14,349,178,24,0,385,4,345,1366,916,618948,17437,1807,15630,10,355,446,996,2783,11231,1497,119
201508005,2015,8005,CO,Arapahoe County,617385,418556,211151,207405,26696,47593,74855,2335,,267077,suburban,West,Mountain,5,19740,797.932,17909,,,,1008,133,880,13,282,35,3,670,567,67,544,16,4,7,4,7,0,,,,1848,173,1675,27,727,347,44,0,703,764,106,658,10,283,135,21,0,315,4,345,1366,916,,,,,,,,,,,,
201608005,2016,8005,CO,Arapahoe County,628834,425396,213946,211450,28253,49153,77191,2406,,268393,suburban,West,Mountain,5,19740,797.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,345,1366,916,,,,,,,,,,,,
197008007,1970,8007,CO,Archuleta County,2681,1550,766,784,,10,,,12,1528,rural,West,Mountain,423,,1350.096,0,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197108007,1971,8007,CO,Archuleta County,2494,1443,710,733,,10,,,12,1421,rural,West,Mountain,423,,1350.096,0,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197208007,1972,8007,CO,Archuleta County,2423,1421,695,726,,10,,,13,1398,rural,West,Mountain,423,,1350.096,0,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197308007,1973,8007,CO,Archuleta County,2712,1624,794,830,,8,,,12,1604,rural,West,Mountain,423,,1350.096,0,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197408007,1974,8007,CO,Archuleta County,2812,1706,833,873,,7,,,14,1685,rural,West,Mountain,423,,1350.096,0,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197508007,1975,8007,CO,Archuleta County,2968,1830,892,938,,5,,,16,1809,rural,West,Mountain,423,,1350.096,0,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197608007,1976,8007,CO,Archuleta County,3251,2053,1004,1049,,5,,,16,2032,rural,West,Mountain,423,,1350.096,0,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197708007,1977,8007,CO,Archuleta County,3323,2118,1040,1078,,6,,,15,2097,rural,West,Mountain,423,,1350.096,0,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3550,127,13,114,1,0,0,12,37,67,10,0
197808007,1978,8007,CO,Archuleta County,3262,2083,1025,1058,,3,,,21,2059,rural,West,Mountain,423,,1350.096,156.4286,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3594,130,15,115,0,1,0,14,43,63,9,0
197908007,1979,8007,CO,Archuleta County,3512,2273,1123,1150,,2,,,22,2249,rural,West,Mountain,423,,1350.096,181.1429,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
